pID,conditions,ts,headsetDetected,headsetPosX,headsetPosY,headsetPosZ,headsetRot,leftDetected,leftControllerPosX,leftControllerPosY,leftControllerPosZ,leftControllerRot,leftTrigger,leftGrip,leftPrimaryButton,leftSecondaryButton,leftPrimary2DAxisClick,leftThumbstickX,leftThumbstickY,rightDetected,rightControllerPosX,rightControllerPosY,rightControllerPosZ,rightControllerRot,rightTrigger,rightGrip,rightPrimaryButton,rightSecondaryButton,rightPrimary2DAxisClick,rightThumbstickX,rightThumbstickY
2,"Environment: 1, AimModifier: 2",4.997206,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",4.999438,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.001637,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.003625,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.005388,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.007583,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.010082,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.011856,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.0135,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.015215,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.01698,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.018556,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.019986,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.022001,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.023938,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.025939,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.028569,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.030607,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.032239,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.033806,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.035881,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.03764,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.03934,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.0416,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.04303,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.044518,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.046717,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.048507,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.050308,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.052055,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.05386,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.055433,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.057404,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.059283,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.061245,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.063245,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.065817,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.06776,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.069487,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
