pID,conditions,ts,headsetDetected,headsetPosX,headsetPosY,headsetPosZ,headsetRot,leftDetected,leftControllerPosX,leftControllerPosY,leftControllerPosZ,leftControllerRot,leftTrigger,leftGrip,leftPrimaryButton,leftSecondaryButton,leftPrimary2DAxisClick,leftThumbstickX,leftThumbstickY,rightDetected,rightControllerPosX,rightControllerPosY,rightControllerPosZ,rightControllerRot,rightTrigger,rightGrip,rightPrimaryButton,rightSecondaryButton,rightPrimary2DAxisClick,rightThumbstickX,rightThumbstickY
4,"Environment: 2, FiringMode: 2",4.960577,true,-1.499678,2.259064,1.000911,"(0.2289,0.9732,-0.0202,0.0065)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",4.972844,true,-1.499833,2.259019,1.001017,"(0.2282,0.9734,-0.0208,0.0070)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",4.98672,true,-1.500037,2.258962,1.001127,"(0.2275,0.9735,-0.0218,0.0076)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.000071,true,-1.50029,2.258902,1.00126,"(0.2269,0.9736,-0.0227,0.0082)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.014083,true,-1.500625,2.258852,1.001383,"(0.2255,0.9739,-0.0238,0.0086)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.028131,true,-1.501,2.258807,1.001486,"(0.2247,0.9741,-0.0250,0.0094)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.042127,true,-1.501556,2.258954,1.001521,"(0.2242,0.9741,-0.0262,0.0107)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.055906,true,-1.501805,2.259215,1.001536,"(0.2234,0.9743,-0.0269,0.0126)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.070026,true,-1.501847,2.259913,1.001275,"(0.2216,0.9746,-0.0277,0.0143)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.084031,true,-1.502085,2.260253,1.001663,"(0.2186,0.9753,-0.0246,0.0177)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.097863,true,-1.502354,2.260852,1.00196,"(0.2174,0.9755,-0.0229,0.0236)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.111369,true,-1.502618,2.261971,1.002433,"(0.2136,0.9762,-0.0197,0.0303)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.125418,true,-1.502028,2.264188,1.002955,"(0.2070,0.9776,-0.0165,0.0356)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.139311,true,-1.501172,2.266289,1.003872,"(0.1906,0.9808,-0.0092,0.0400)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.153029,true,-1.500975,2.268082,1.003879,"(0.1807,0.9822,-0.0003,0.0509)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.167097,true,-1.500967,2.2704,1.004995,"(0.1780,0.9819,0.0097,0.0646)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.181007,true,-1.500727,2.273416,1.00613,"(0.1762,0.9812,0.0191,0.0763)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.194777,true,-1.500527,2.275848,1.006868,"(0.1696,0.9811,0.0307,0.0875)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.208802,true,-1.500224,2.278684,1.008596,"(0.1602,0.9812,0.0425,0.0987)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.222691,true,-1.499836,2.281544,1.010191,"(0.1491,0.9813,0.0541,0.1093)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.236447,true,-1.499865,2.283949,1.011742,"(0.1396,0.9805,0.0676,0.1211)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.250663,true,-1.499869,2.286619,1.013712,"(0.1324,0.9792,0.0787,0.1320)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.264529,true,-1.500173,2.289043,1.015707,"(0.1248,0.9777,0.0888,0.1434)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.278413,true,-1.500462,2.290982,1.017578,"(0.1183,0.9758,0.0995,0.1544)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.29229,true,-1.500818,2.29299,1.019731,"(0.1116,0.9736,0.1103,0.1656)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.306278,true,-1.50094,2.294933,1.022171,"(0.1059,0.9714,0.1193,0.1759)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.320156,true,-1.50146,2.296561,1.024463,"(0.1009,0.9690,0.1265,0.1864)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.333841,true,-1.502138,2.297832,1.026647,"(0.0961,0.9670,0.1322,0.1956)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.347849,true,-1.502911,2.298906,1.028776,"(0.0922,0.9648,0.1380,0.2042)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.361657,true,-1.503861,2.299944,1.030728,"(0.0893,0.9627,0.1432,0.2117)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.375602,true,-1.504757,2.301017,1.032752,"(0.0866,0.9606,0.1484,0.2184)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.389689,true,-1.506272,2.301363,1.034569,"(0.0834,0.9582,0.1547,0.2258)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
4,"Environment: 2, FiringMode: 2",5.403502,true,-1.507324,2.302679,1.036211,"(0.0827,0.9567,0.1568,0.2309)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
