pID,conditions,ts,headsetDetected,headsetPosX,headsetPosY,headsetPosZ,headsetRot,leftDetected,leftControllerPosX,leftControllerPosY,leftControllerPosZ,leftControllerRot,leftTrigger,leftGrip,leftPrimaryButton,leftSecondaryButton,leftPrimary2DAxisClick,leftThumbstickX,leftThumbstickY,rightDetected,rightControllerPosX,rightControllerPosY,rightControllerPosZ,rightControllerRot,rightTrigger,rightGrip,rightPrimaryButton,rightSecondaryButton,rightPrimary2DAxisClick,rightThumbstickX,rightThumbstickY
6,"Environment: 2, FiringMode: 2",5.22393,true,-1.44428,2.306304,0.9739881,"(0.3905,0.8015,0.4513,-0.0378)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.234066,true,-1.444239,2.306296,0.9740122,"(0.3904,0.8014,0.4515,-0.0377)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.248127,true,-1.444197,2.306283,0.9740252,"(0.3902,0.8015,0.4516,-0.0375)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.261143,true,-1.444176,2.306278,0.9740081,"(0.3902,0.8013,0.4519,-0.0372)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.275202,true,-1.44416,2.306279,0.9740168,"(0.3901,0.8015,0.4517,-0.0371)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.289016,true,-1.444149,2.306269,0.9740295,"(0.3898,0.8016,0.4518,-0.0373)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.302758,true,-1.444117,2.306291,0.9740239,"(0.3896,0.8018,0.4517,-0.0372)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.317039,true,-1.444079,2.306316,0.9740134,"(0.3896,0.8017,0.4517,-0.0370)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.330443,true,-1.444029,2.306335,0.9740123,"(0.3898,0.8016,0.4517,-0.0370)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.344053,true,-1.443997,2.306327,0.9740112,"(0.3898,0.8015,0.4519,-0.0370)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.357859,true,-1.44398,2.306333,0.9740219,"(0.3898,0.8015,0.4520,-0.0369)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.371906,true,-1.44396,2.306342,0.9740304,"(0.3896,0.8016,0.4520,-0.0369)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.385734,true,-1.44395,2.30635,0.9740377,"(0.3895,0.8017,0.4520,-0.0368)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.399527,true,-1.443956,2.306376,0.9740366,"(0.3895,0.8016,0.4521,-0.0367)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.413614,true,-1.443951,2.306397,0.974041,"(0.3894,0.8015,0.4524,-0.0366)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.42741,true,-1.443913,2.306415,0.9740574,"(0.3895,0.8015,0.4524,-0.0365)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.441304,true,-1.443882,2.306437,0.9740672,"(0.3895,0.8014,0.4524,-0.0364)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.455194,true,-1.443855,2.306431,0.9740728,"(0.3895,0.8014,0.4525,-0.0363)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.469254,true,-1.443827,2.306451,0.974084,"(0.3894,0.8014,0.4525,-0.0363)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.482943,true,-1.443797,2.306428,0.9740905,"(0.3894,0.8014,0.4526,-0.0362)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.496974,true,-1.44375,2.306424,0.9741399,"(0.3894,0.8014,0.4525,-0.0362)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.510809,true,-1.443706,2.306427,0.974198,"(0.3893,0.8014,0.4525,-0.0362)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.524579,true,-1.443666,2.30642,0.974242,"(0.3894,0.8013,0.4526,-0.0363)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.538877,true,-1.443627,2.306408,0.9742661,"(0.3895,0.8013,0.4527,-0.0363)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.552773,true,-1.443586,2.306389,0.9742808,"(0.3894,0.8012,0.4528,-0.0363)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.566504,true,-1.443546,2.306366,0.9743019,"(0.3894,0.8012,0.4530,-0.0362)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.580186,true,-1.443521,2.306368,0.9743257,"(0.3892,0.8012,0.4531,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.594357,true,-1.443513,2.306385,0.9743733,"(0.3891,0.8012,0.4532,-0.0361)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.608302,true,-1.44354,2.306402,0.9744149,"(0.3891,0.8011,0.4535,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.621976,true,-1.443534,2.30641,0.9744614,"(0.3892,0.8010,0.4534,-0.0361)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.635859,true,-1.443529,2.306411,0.9744985,"(0.3891,0.8009,0.4536,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.649795,true,-1.44353,2.306419,0.9745367,"(0.3891,0.8009,0.4537,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.663559,true,-1.443523,2.306433,0.9745853,"(0.3891,0.8009,0.4537,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.677682,true,-1.443528,2.306442,0.9746285,"(0.3890,0.8009,0.4538,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.69154,true,-1.443559,2.306452,0.9746755,"(0.3890,0.8009,0.4539,-0.0359)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.7054,true,-1.443604,2.306487,0.9747171,"(0.3891,0.8007,0.4540,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.719446,true,-1.443659,2.306523,0.974764,"(0.3892,0.8008,0.4539,-0.0361)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.733282,true,-1.443689,2.306547,0.974798,"(0.3890,0.8008,0.4539,-0.0362)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.747219,true,-1.443718,2.306561,0.9748146,"(0.3888,0.8009,0.4540,-0.0361)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.760969,true,-1.443727,2.306571,0.9748269,"(0.3885,0.8008,0.4544,-0.0359)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.775031,true,-1.443727,2.306531,0.9748331,"(0.3886,0.8007,0.4545,-0.0359)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.789238,true,-1.443729,2.306507,0.9748209,"(0.3886,0.8007,0.4545,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.802824,true,-1.443759,2.306542,0.9748058,"(0.3885,0.8008,0.4544,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.81697,true,-1.443791,2.306626,0.9747987,"(0.3883,0.8010,0.4543,-0.0359)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.830814,true,-1.443777,2.30664,0.9748171,"(0.3882,0.8010,0.4544,-0.0358)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.844444,true,-1.443773,2.306654,0.9748673,"(0.3882,0.8009,0.4545,-0.0358)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.850605,true,-1.5,1.235,1,"(0.0000,1.0000,0.0000,0.0000)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.862085,true,-1.5,1.235,1,"(0.0000,1.0000,0.0000,0.0000)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.886179,true,-1.443844,2.306683,0.9750583,"(0.3881,0.8009,0.4545,-0.0361)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.900154,true,-1.443789,2.306698,0.9751279,"(0.3880,0.8009,0.4546,-0.0363)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.913848,true,-1.443727,2.3067,0.975194,"(0.3881,0.8006,0.4551,-0.0362)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.927758,true,-1.443668,2.306693,0.9752507,"(0.3882,0.8003,0.4555,-0.0362)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.941315,true,-1.443604,2.306696,0.9753231,"(0.3885,0.8001,0.4557,-0.0362)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.95541,true,-1.443559,2.306707,0.9753993,"(0.3885,0.8000,0.4558,-0.0361)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.969424,true,-1.443529,2.306713,0.9754642,"(0.3884,0.8000,0.4559,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.983096,true,-1.443484,2.306707,0.9755008,"(0.3883,0.7999,0.4561,-0.0360)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",5.997234,true,-1.443539,2.306779,0.9755382,"(0.3884,0.7997,0.4564,-0.0357)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",6.01119,true,-1.443589,2.306865,0.975583,"(0.3888,0.7995,0.4564,-0.0357)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
6,"Environment: 2, FiringMode: 2",6.024889,true,-1.44359,2.306886,0.9756157,"(0.3889,0.7993,0.4567,-0.0356)",false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
